Wahltermin;Kandidatennummer;Titel;Nachname;Vorname;Jahrgang;Partei
22.09.2013;2699;;Neu;Alexander Soranto;1969;DIE LINKE
22.09.2013;2700;Dr. ;Neubauer;Georg;1958;FDP
22.09.2013;2701;;Neubaur;Mona;1977;GRÜNE
22.09.2013;2702;;Neuber;Jürgen;1971;FREIE WÄHLER
22.09.2013;2703;;Neubert;Frank;1970;NPD
22.09.2013;2704;;Neubert;Hildigund Dorothea;1960;CDU
22.09.2013;2705;;Neubert;Jörg;1986;PIRATEN
22.09.2013;2706;;Neufeld;Axel;1963;REP
22.09.2013;2707;;Neugebauer;Andreas;1966;PIRATEN
22.09.2013;2708;;Neugebauer;Sascha Daniel;1981;PIRATEN
22.09.2013;2709;;Neugebauer;Volkmar;1953;NPD
22.09.2013;2710;Dr. ;Neuhaus;Peter Hans;1964;GRÜNE
22.09.2013;2711;;Neumann;Bernd;1950;NPD
22.09.2013;2712;;Neumann;Bernhard;1985;BP
22.09.2013;2713;;Neumann;Gerhard Ludwig;1937;SPD
22.09.2013;2714;;Neumann;Gisela;1937;REP
22.09.2013;2715;;Neumann;Heinz;1939;NPD
22.09.2013;2716;Prof. Dr. ;Neumann;Fritz Walter Martin;1956;FDP
22.09.2013;2717;;Neumann;Sascha;1980;Die PARTEI
22.09.2013;2718;;Neumann;Steve;1990;BIG
22.09.2013;2719;;Nianur;Narziss;1964;MLPD
22.09.2013;2720;Dr. ;Nick;Andreas;1967;CDU
22.09.2013;2721;Dr. ;Nick;Ophelia-Johanna;1973;GRÜNE
22.09.2013;2722;;Nicolay;Christian;1973;Die PARTEI
22.09.2013;2723;;Niebel;Dirk;1963;FDP
22.09.2013;2724;;Niedergesäß;Fritz;1940;CDU
22.09.2013;2725;;Niemann;Friederike;1989;Die PARTEI
22.09.2013;2726;;Niemeyer;Ralph Thomas;1969;DIE LINKE
22.09.2013;2727;;Nier;Gerd;1947;DIE LINKE
22.09.2013;2728;;Niermann;Bernhard;1958;DIE VIOLETTEN
22.09.2013;2729;;Nießner;Dieter;1947;ÖDP
22.09.2013;2730;;Nietan;Dietmar Heinrich;1964;SPD
22.09.2013;2731;;Niggemann;Franz;1963;AfD
22.09.2013;2732;;Nissen;Christian;1984;PIRATEN
22.09.2013;2733;;Nissen;Ulrike;1959;SPD
22.09.2013;2734;;Nitsche;Sven;1970;FREIE WÄHLER
22.09.2013;2735;Dr. ;Nitzsche;Thomas;1975;FDP
22.09.2013;2736;;Nitzsche;Henry;1959;
22.09.2013;2737;;Nobile;Sebastian;1979;pro Deutschland
22.09.2013;2738;;Nobis;Jörg Michael;1975;AfD
22.09.2013;2739;;Nocun;Katharina;1986;PIRATEN
22.09.2013;2740;;Nöhl;Markus;1979;SPD
22.09.2013;2741;;Nölke;Matthias;1980;FDP
22.09.2013;2742;;Nötzel;Dieter;1949;Bündnis21/RRP
22.09.2013;2743;;Noll;Michaela;1959;CDU
22.09.2013;2744;;Nolte;Michael;1966;PIRATEN
22.09.2013;2745;;Nord;Thomas Hans;1957;DIE LINKE
22.09.2013;2746;;Nordheim von;Wolfgang-Dietrich;1951;GRÜNE
22.09.2013;2747;;Nordhorn;Daniel;1969;NPD
22.09.2013;2748;;Normann;Johannes;1968;AfD
22.09.2013;2749;;Nothacker;Jutta Maria;1961;CDU
22.09.2013;2750;;Nothnagel;Maik;1966;DIE LINKE
22.09.2013;2751;;Notman;Marco;1988;DIE LINKE
22.09.2013;2752;Dr. ;Notz von;Konstantin;1971;GRÜNE
22.09.2013;2753;;Nouripour;Omid;1975;GRÜNE
22.09.2013;2754;;Nowak;Helmut Fedor;1941;CDU
22.09.2013;2755;;Nowak;Julia;1986;Die PARTEI
22.09.2013;2756;;Nowak;Kim Philipp;1983;REP
22.09.2013;2757;;Nowak;Siegfried;1958;DIE LINKE
22.09.2013;2758;;Nürnberger;Christian;1951;SPD
22.09.2013;2759;Dr. ;Nüßlein;Georg;1969;CSU
22.09.2013;2760;;Oberhäuser;Petra;1970;CSU
22.09.2013;2761;;Oberhausen;Volker;1959;CDU
22.09.2013;2762;;Odabasi;Eyüp;1971;GRÜNE
22.09.2013;2763;;Odebrecht;Julia Dela Miriam;1980;SPD
22.09.2013;2764;;Öhlenschläger;Doris;1960;FREIE WÄHLER
22.09.2013;2765;;Oel;Hans-Albrecht;1951;Volksabstimmung
22.09.2013;2766;;Oelkers;Mathes;1964;DIE VIOLETTEN
22.09.2013;2767;;Oellers;Wilfried;1975;CDU
22.09.2013;2768;;Oeltjen;Claus;1937;NPD
22.09.2013;2769;;Oettler;Frank;1966;MLPD
22.09.2013;2770;;Oetzel;Daniel;1988;FDP
22.09.2013;2771;;Özdemir;Cem;1965;GRÜNE
22.09.2013;2772;;Özdemir;Mahmut;1987;SPD
22.09.2013;2773;;Özman;Korkmaz;1976;CDU
22.09.2013;2774;;Özoguz;Aydan;1967;SPD
22.09.2013;2775;;Öztürk;Mustafa;1985;BIG
22.09.2013;2776;;Offermann;Rolf;1960;FDP
22.09.2013;2777;;Ohler;Sebastian;1966;GRÜNE
22.09.2013;2778;;Ohms;Ulf;1960;FREIE WÄHLER
22.09.2013;2779;;Ohse;Michael;1956;DIE LINKE
22.09.2013;2780;;Olbrich-Tripp;Elke Elfriede;1956;GRÜNE
22.09.2013;2781;Dr. ;Olhausen;Manuela;1971;CSU
22.09.2013;2782;;Ollert;Ralf Günther Josef;1960;NPD
22.09.2013;2783;;Onken;Lennart;1994;DIE LINKE
22.09.2013;2784;;Oppel;Werner Josef;1945;Bündnis21/RRP
22.09.2013;2785;;Oppermann;Hans-Joachim;1941;RENTNER
22.09.2013;2786;;Oppermann;Thomas;1954;SPD
22.09.2013;2787;;Orth;Joachim;1955;FREIE WÄHLER
22.09.2013;2788;;Orth;Kim Julia;1986;PIRATEN
22.09.2013;2789;;Osburg;Alexandra;1971;PIRATEN
22.09.2013;2790;;Oßenberg;Hans-Joachim;1956;PIRATEN
22.09.2013;2791;;Ossenkopp;Stephan;1969;BüSo
22.09.2013;2792;;Oßner;Florian;1980;CSU
22.09.2013;2793;;Ostendorff;Friedrich;1953;GRÜNE
22.09.2013;2794;;Oster;Harald;1970;FDP
22.09.2013;2795;;Osterkamp;Ralph;1969;PIRATEN
22.09.2013;2796;;Ostermann;Claudia;1975;GRÜNE
22.09.2013;2797;Dr. ;Ostermann;Tim;1979;CDU
22.09.2013;2798;;Ott;Hans-Detlef;1969;GRÜNE
22.09.2013;2799;;Ott;Hermann;1961;GRÜNE
22.09.2013;2800;;Otte;Henning;1968;CDU
22.09.2013;2801;;Otte;Stephan;1980;FDP
22.09.2013;2802;;Otten;Gerold Joachim;1955;AfD
22.09.2013;2803;;Ottmar;Matthias;1981;REP
22.09.2013;2804;;Otto;André;1971;
22.09.2013;2805;;Otto;Andreas;1962;GRÜNE
22.09.2013;2806;;Otto;Birgit;1957;CDU
22.09.2013;2807;;Otto;Carsten;1960;pro Deutschland
22.09.2013;2808;;Otto;Cornelia;1974;PIRATEN
22.09.2013;2809;Dr. ;Otto;Manfred Ernst Gerhard;1952;AfD
22.09.2013;2810;;Otto;Hans-Joachim;1952;FDP
22.09.2013;2811;;Ottweiler;Gottfried Helmut;1954;AfD
22.09.2013;2812;;Otzen;Kai;1961;NPD
22.09.2013;2813;;Paar;Hans-Jürgen;1940;Bündnis21/RRP
22.09.2013;2814;;Pabst;Johannes;1953;FDP
22.09.2013;2815;Dr. ;Pätzold;Martin;1984;CDU
22.09.2013;2816;;Pätzold;Robert;1977;Die PARTEI
22.09.2013;2817;;Pahlmann;Ingrid;1957;CDU
22.09.2013;2818;;Palm;Ingeborg;1953;NPD
22.09.2013;2819;;Pancescu;Dragos;1967;GRÜNE
22.09.2013;2820;;Panetta;Rodolfo;1952;REP
22.09.2013;2821;;Panhey;Mathias;1987;NPD
22.09.2013;2822;;Pankau;Sabine-Brigitte;1969;Tierschutzpartei
22.09.2013;2823;;Pannicke;Rolf;1969;DIE LINKE
22.09.2013;2824;;Pantel;Sylvia;1961;CDU
22.09.2013;2825;;Pap;Christian;1979;
22.09.2013;2826;;Pappler;Anette;1972;SPD
22.09.2013;2827;;Parbs;Eva Anna;1948;FDP
22.09.2013;2828;;Paris;Michael Walter;1955;
22.09.2013;2829;;Parr;Andreas;1971;SPD
22.09.2013;2830;;Parzatka-Lipinski;Henryk Alfons;1956;FREIE WÄHLER
22.09.2013;2831;;Paschke;Markus;1963;SPD
22.09.2013;2832;;Pastörs;Marianne;1953;NPD
22.09.2013;2833;;Pastörs;Udo Michael Wilhelm;1952;NPD
22.09.2013;2834;Dr. ;Patatzki;Johannes Georg;1963;AfD
22.09.2013;2835;;Patzelt;Martin Maria Otto Felix;1947;CDU
22.09.2013;2836;;Patzelt;Remy;1984;PIRATEN
22.09.2013;2837;;Pau;Petra Angelika;1963;DIE LINKE
22.09.2013;2838;;Paul;Stefan;1976;SPD
22.09.2013;2839;;Pauli;Karl-Heinz;1953;MLPD
22.09.2013;2840;;Paulick;Sascha Manfred;1971;AfD
22.09.2013;2841;;Paulitz;Annabell;1992;BüSo
22.09.2013;2842;;Paulsen;Jens;1948;AfD
22.09.2013;2843;;Paulus;Jutta;1967;GRÜNE
22.09.2013;2844;;Paulwitz;Michael;1965;REP
22.09.2013;2845;;Pauly;Heinz-Dieter;1945;FDP
22.09.2013;2846;;Pauly;Michel;1985;DIE LINKE
22.09.2013;2847;;Paus;Lisa;1968;GRÜNE
22.09.2013;2848;;Peckmann;Holger;1967;PIRATEN
22.09.2013;2849;;Peddinghaus;Dirk;1962;SPD
22.09.2013;2850;;Peer;Oliver;1966;BüSo
22.09.2013;2851;;Peine;Martina Maria;1961;CDU
22.09.2013;2852;;Peltz;Horst Artur;1949;ÖDP
22.09.2013;2853;;Penk;Tommy;1989;GRÜNE
22.09.2013;2854;;Penkala;Matthias Jan;1990;FREIE WÄHLER
22.09.2013;2855;;Pentz von;Dorit;1950;MLPD
22.09.2013;2856;;Pentz von;Hannes;1979;MLPD
22.09.2013;2857;;Percin;Müjgan;1976;GRÜNE
22.09.2013;2858;;Perschke;Hans-Peter;1955;SPD
22.09.2013;2859;;Pesch;Heinrich;1938;FREIE WÄHLER
22.09.2013;2860;;Peschel;Erhard Willi Hermann;1953;
22.09.2013;2861;;Peschke;Günter;1966;REP
22.09.2013;2862;;Peter;Jürgen;1960;FDP
22.09.2013;2863;;Peter;Klaus Karl;1964;ÖDP
22.09.2013;2864;;Peter;Mareike;1988;PIRATEN
22.09.2013;2865;Prof. Dr. Dr. ;Peter;Ralf Uwe;1959;FDP
22.09.2013;2866;;Peterka;Tobias;1982;AfD
22.09.2013;2867;;Petermann;Jens;1963;DIE LINKE
22.09.2013;2868;;Peters;Christian;1978;PIRATEN
22.09.2013;2869;Dr. ;Peters;Werner;1941;Nichtwähler
22.09.2013;2870;;Peters;Manuel;1968;AfD
22.09.2013;2871;;Peters;Michael;1981;PIRATEN
22.09.2013;2872;;Petricek;Monika Helga;1943;BüSo
22.09.2013;2873;;Petry;Christian;1965;SPD
22.09.2013;2874;Dr. ;Petry;Frauke;1975;AfD
22.09.2013;2875;;Petry;Manfred Willibald;1953;FREIE WÄHLER
22.09.2013;2876;;Petzold;Hans Ulrich;1951;CDU
22.09.2013;2877;;Petzold;Harald Alfred;1962;DIE LINKE
22.09.2013;2878;;Petzsch;Dörte;1985;PIRATEN
22.09.2013;2879;;Peukert;Klaus;1977;PIRATEN
22.09.2013;2880;;Pfau;Janina;1983;DIE LINKE
22.09.2013;2881;;Pfefferlein;Nicol;1970;GRÜNE
22.09.2013;2882;Dr. ;Pfeiffer;Joachim;1967;CDU
22.09.2013;2883;;Pfeiffer;Günter;1943;RENTNER
22.09.2013;2884;;Pfeiffer;Jens Folker;1964;AfD
22.09.2013;2885;;Pfeiffer;Sibylle Luise Gisela;1951;CDU
22.09.2013;2886;;Pfeil;Anke Kerstin;1973;FDP
22.09.2013;2887;;Pfeilsticker;Arne;1948;PIRATEN
22.09.2013;2888;Dr. ;Pfennig;Uwe;1958;GRÜNE
22.09.2013;2889;;Pfeuffer;Barbara;1964;GRÜNE
22.09.2013;2890;;Pfirrmann;Karl-Heinz;1945;NPD
22.09.2013;2891;;Pfisterer;Gerhard;1948;MLPD
22.09.2013;2892;;Pfleiderer;Walter;1936;
22.09.2013;2893;;Pflüger;Tobias;1965;DIE LINKE
22.09.2013;2894;;Pflugradt;Jeannine;1973;SPD
22.09.2013;2895;;Philipp;Christa;1949;BP
22.09.2013;2896;;Philipper;Johannes Jürgen;1987;FDP
22.09.2013;2897;;Pichl;Peter Hartmut;1980;NPD
22.09.2013;2898;;Piechotta;Michael;1980;BüSo
22.09.2013;2899;;Pieczka;Andrea;1967;PIRATEN
22.09.2013;2900;;Piehl;Jochen;1973;ÖDP
22.09.2013;2901;;Piele;Frank;1965;pro Deutschland
22.09.2013;2902;;Pieper;Cornelia;1959;FDP
22.09.2013;2903;;Piepgras;Birgitt;1958;PIRATEN
22.09.2013;2904;;Pietraszek;Michael;1948;Nichtwähler
22.09.2013;2905;;Pietruska;Franz Alois;1954;FREIE WÄHLER
22.09.2013;2906;;Pietsch;Britta;1963;DIE LINKE
22.09.2013;2907;;Pilger;Detlev;1955;SPD
22.09.2013;2908;;Piltz;Gisela;1964;FDP
22.09.2013;2909;;Pinzon Becht;Mariana;1982;GRÜNE
22.09.2013;2910;;Pioch;Michael;1979;Tierschutzpartei
22.09.2013;2911;;Pitkamin;Sascha;1969;GRÜNE
22.09.2013;2912;;Pitterle;Richard;1959;DIE LINKE
22.09.2013;2913;;Pittrich;Andreas;1980;PIRATEN
22.09.2013;2914;;Plantiko;Claus;1938;Volksabstimmung
22.09.2013;2915;;Plate;Hans;1963;GRÜNE
22.09.2013;2916;;Platsch;Angela;1955;GRÜNE
22.09.2013;2917;;Plaul;Yvonne;1977;GRÜNE
22.09.2013;2918;;Plötz;Rolf;1940;AfD
22.09.2013;2919;;Ploetz;Yvonne;1984;DIE LINKE
22.09.2013;2920;;Plonske;Eva;1976;GRÜNE
22.09.2013;2921;;Plonus;Frank;1959;AfD
22.09.2013;2922;;Plorin;Gerd Günther;1949;AfD
22.09.2013;2923;;Plum;André;1992;DIE RECHTE
22.09.2013;2924;;Pöllath;Moritz Johann Martin;1982;FDP
22.09.2013;2925;;Pörtner;Benno;1952;DIE LINKE
22.09.2013;2926;;Pötzl;Ernst Karl;1958;VERNUNFT
22.09.2013;2927;;Pofalla;Ronald;1959;CDU
22.09.2013;2928;Dr. ;Pohl;Christine;1976;SPD
22.09.2013;2929;;Pohl;Matthias;1980;NPD
22.09.2013;2930;;Pohl;Ulrike;1971;PIRATEN
22.09.2013;2931;;Pohlmann;Franz;1956;ÖDP
22.09.2013;2932;;Poland;Karl Friedrich Christoph;1949;CDU
22.09.2013;2933;;Polheim von;Jörg;1959;FDP
22.09.2013;2934;;Pollock;Marvin Daniel;1988;PIRATEN
22.09.2013;2935;;Pols;Eckhard;1962;CDU
22.09.2013;2936;;Polt;Matthias;1980;NPD
22.09.2013;2937;;Polte;Michael;1979;PIRATEN
22.09.2013;2938;;Polzer;Benedikt Manfred;1982;Die PARTEI
22.09.2013;2939;;Polzer-Storek;Alice Sarah;1978;GRÜNE
22.09.2013;2940;;Pomper;Waltraud Maria;1941;DIE FRAUEN
22.09.2013;2941;;Ponert;Maximilian Jochen;1982;FREIE WÄHLER
22.09.2013;2942;;Ponik;Rainer;1962;ÖDP
22.09.2013;2943;;Popeanga;Alina;1982;BüSo
22.09.2013;2944;;Popp;Andreas;1983;PIRATEN
22.09.2013;2945;;Porabka;Marius Julius;1962;pro Deutschland
22.09.2013;2946;;Poschmann;Sabine;1968;SPD
22.09.2013;2947;;Poß;Joachim;1948;SPD
22.09.2013;2948;;Post;Achim;1959;SPD
22.09.2013;2949;;Post;Florian;1981;SPD
22.09.2013;2950;;Post;Hans-Ulrich;1949;AfD
22.09.2013;2951;;Pothin;Christian;1966;AfD
22.09.2013;2952;;Pothmer;Brigitte;1955;GRÜNE
22.09.2013;2953;;Potzesny;Monika Lucia;1971;ÖDP
22.09.2013;2954;;Powroznik;Pascal Rene;1983;PIRATEN
22.09.2013;2955;;Poznanski;Daniel;1971;FDP
22.09.2013;2956;;Pradel;Timo;1971;NPD
22.09.2013;2957;;Preda;Laura;1972;FREIE WÄHLER
22.09.2013;2958;;Preetorius;Elke;1943;MLPD
22.09.2013;2959;;Prenning;Andreas;1965;PIRATEN
22.09.2013;2960;;Presch;Dirk Friedrich;1959;SPD
22.09.2013;2961;;Presse;André;1974;PIRATEN
22.09.2013;2962;;Pretzell;Marcus;1973;AfD
22.09.2013;2963;;Preuß;Adolf;1941;NPD
22.09.2013;2964;;Preuß;Claus-Dieter;1956;Die PARTEI
22.09.2013;2965;;Preuß;Friedrich;1943;NPD
22.09.2013;2966;;Preuß;Hartmut;1947;AfD
22.09.2013;2967;;Preysing;Regina;1965;DIE LINKE
22.09.2013;2968;Dr. ;Priesmeier;Wilhelm;1954;SPD
22.09.2013;2969;;Prigge;Klaus;1953;FREIE WÄHLER
22.09.2013;2970;;Probst;Julia;1981;PIRATEN
22.09.2013;2971;;Probst;Uwe;1965;FDP
22.09.2013;2972;;Probst-Oelkers;Maria Regina;1958;DIE VIOLETTEN
22.09.2013;2973;;Pröhl;Martin;1935;Tierschutzpartei
22.09.2013;2974;;Pröhl;Wilhelm;1935;Tierschutzpartei
22.09.2013;2975;;Prokop;Ulrike Claudia;1962;AfD
22.09.2013;2976;;Pronold;Florian;1972;SPD
22.09.2013;2977;;Protschka;Stephan;1977;AfD
22.09.2013;2978;Dr. ;Pschera;Stephan Georg;1964;PIRATEN
22.09.2013;2979;;Pühse;Jens;1972;NPD
22.09.2013;2980;;Püschel;Hans;1948;NPD
22.09.2013;2981;;Puff;Heinz Detlev;1957;SPD
22.09.2013;2982;;Puhl;Wadim;1986;VERNUNFT
22.09.2013;2983;;Puhle;Bernd;1939;FREIE WÄHLER
22.09.2013;2984;;Pullich;Joscha;1986;GRÜNE
22.09.2013;2985;;Quehl;Stefan;1975;FDP
22.09.2013;2986;;Quelle;Michael;1953;DIE LINKE
22.09.2013;2987;;Quendt;Andreas;1972;ÖDP
22.09.2013;2988;;Quendt;Thoralf;1963;FREIE WÄHLER
22.09.2013;2989;;Quijano Burchardt;Sabina;1962;GRÜNE
22.09.2013;2990;;Quoos;Ulrike;1974;FDP
22.09.2013;2991;;Raab;Birgit;1964;GRÜNE
22.09.2013;2992;Dr. ;Raabe;Sascha;1968;SPD
22.09.2013;2993;Dr. ;Raatz;Simone;1962;SPD
22.09.2013;2994;;Rabanus;Martin Hermann;1971;SPD
22.09.2013;2995;;Rabel;Stefan;1964;CDU
22.09.2013;2996;;Raber;Nadine Carolin Sasa;1986;PIRATEN
22.09.2013;2997;;Raberg;Beate;1960;DIE LINKE
22.09.2013;2998;;Rachel;Thomas;1962;CDU
22.09.2013;2999;;Rackwitz;Janine;1989;REP
22.09.2013;3000;;Radeck;Peter;1959;pro Deutschland
22.09.2013;3001;;Rademacher;Dennis;1985;FDP
22.09.2013;3002;;Radojevic;Marco;1990;DIE LINKE
22.09.2013;3003;;Radomski;Kerstin;1974;CDU
22.09.2013;3004;;Radwan;Alexander;1964;CSU
22.09.2013;3005;;Radziwill;Ülker;1966;SPD
22.09.2013;3006;;Raemdonck van;Rainer;1957;AfD
22.09.2013;3007;;Ragg;Günther;1957;NPD
22.09.2013;3008;;Rainer;Alois;1965;CSU
22.09.2013;3009;;Ramdohr;Klaus Dieter;1961;DIE VIOLETTEN
22.09.2013;3010;;Rammert;Gordana Kathrin;1987;Die PARTEI
22.09.2013;3011;Dr. ;Ramsauer;Peter;1954;CSU
22.09.2013;3012;;Rang;Thomas;1950;AfD
22.09.2013;3013;;Range;Mathias Heinrich;1988;CDU
22.09.2013;3014;;Rapp;Marco;1985;FREIE WÄHLER
22.09.2013;3015;;Rapp;Peter;1948;FREIE WÄHLER
22.09.2013;3016;;Rappold;Ernst;1958;GRÜNE
22.09.2013;3017;;Rapps;Peter;1949;MLPD
22.09.2013;3018;;Raschig;Markus;1960;AfD
22.09.2013;3019;;Rathmer;Jörg;1969;FDP
22.09.2013;3020;Dr. ;Ratjen-Damerau;Christiane;1954;FDP
22.09.2013;3021;Dr. ;Rau;Eleonore;1928;BGD
22.09.2013;3022;;Rauch;Matthias;1990;FDP
22.09.2013;3023;;Rauhut;Stephan;1974;CDU
22.09.2013;3024;;Rauhut;Udo;1967;DIE LINKE
22.09.2013;3025;;Rauschenbach;Michael;1966;REP
22.09.2013;3026;Prof. Dr. ;Rauscher;Thomas;1955;FDP
22.09.2013;3027;;Rawert;Mechthild;1957;SPD
22.09.2013;3028;;Rebmann;Kai;1982;PBC
22.09.2013;3029;;Rebmann;Stefan;1962;SPD
22.09.2013;3030;;Recha;Michael;1972;AfD
22.09.2013;3031;Dr. ;Reck;Reinhold;1958;ÖDP
22.09.2013;3032;;Redepenning;Harald;1957;SPD
22.09.2013;3033;;Reder;Klaus-Dieter;1970;CDU
22.09.2013;3034;;Redöhl;Bettina;1965;FREIE WÄHLER
22.09.2013;3035;;Regehly;Imanuel;1923;NPD
22.09.2013;3036;;Rehberg;Eckhardt;1954;CDU
22.09.2013;3037;;Reher;Joel;1978;
22.09.2013;3038;;Rehfeld;Moritz;1986;PIRATEN
22.09.2013;3039;Prof. Dr. ;Rehm;Helmut;1951;FREIE WÄHLER
22.09.2013;3040;;Rehmann;Jens;1966;ÖDP
22.09.2013;3041;Dr. ;Rehmet;Roland Wolfgang;1966;FDP
22.09.2013;3042;;Rehse;Mareike;1985;GRÜNE
22.09.2013;3043;;Reiche;Katherina Birgitt;1973;CDU
22.09.2013;3044;;Reiche;Sebastian;1983;NPD
22.09.2013;3045;;Reiche;Uwe;1961;FREIE WÄHLER
22.09.2013;3046;Dr. ;Reichel;Markus Alexander;1968;CDU
22.09.2013;3047;;Reichelt;Verony;1979;FDP
22.09.2013;3048;;Reichenbach;Gerold Rudolf;1953;SPD
22.09.2013;3049;;Reichert;Holger;1972;PIRATEN
22.09.2013;3050;;Reichhardt;Johannes;1985;PIRATEN
22.09.2013;3051;;Reidel;Christian;1966;PIRATEN
22.09.2013;3052;;Reifschneider-Groß;Brigitte Helene;1951;FDP
22.09.2013;3053;Dr. ;Reimann;Carola;1967;SPD
22.09.2013;3054;Dr. ;Reimann;Dorit;1949;Tierschutzpartei
22.09.2013;3055;;Reimer;Bente;1977;SPD
22.09.2013;3056;;Rein;Harry;1963;
22.09.2013;3057;;Rein;Susanne;1961;CDU
22.09.2013;3058;;Reindl;Rosa Maria;1966;ÖDP
22.09.2013;3059;;Reinecke;Renate;1953;SPD
22.09.2013;3060;Dr. ;Reinemund;Birgit;1959;FDP
22.09.2013;3061;;Reinhardt;Ingrid;1950;MLPD
22.09.2013;3062;;Reinhardt;Ralf;1973;PIRATEN
22.09.2013;3063;Dr. ;Reinhold;Kristian;1958;FDP
22.09.2013;3064;;Reinhold;Hagen;1978;FDP
22.09.2013;3065;;Reinke;Elke;1958;DIE LINKE
22.09.2013;3066;;Reinsch;Peter;1952;AfD
22.09.2013;3067;Dr. ;Reipen;Gernot;1953;PIRATEN
22.09.2013;3068;;Reisch;Sven;1984;GRÜNE
22.09.2013;3069;;Reiser;Ludwig;1959;Tierschutzpartei
22.09.2013;3070;;Reiß;Daniel;1986;NPD
22.09.2013;3071;;Reitmann;Heike;1964;pro Deutschland
22.09.2013;3072;;Reitz;Jürgen;1958;FREIE WÄHLER
22.09.2013;3073;;Reker;Jara Marit;1993;Die PARTEI
22.09.2013;3074;;Remmers;Ingrid Lieselotte;1965;DIE LINKE
22.09.2013;3075;;Remmert;Michael;1959;GRÜNE
22.09.2013;3076;;Renner;Jürgen;1966;SPD
22.09.2013;3077;;Renner;Karl-Heinz;1949;GRÜNE
22.09.2013;3078;;Renner;Martin Erwin;1954;AfD
22.09.2013;3079;;Renner;Martina Erika;1967;DIE LINKE
22.09.2013;3080;;Renner;Rita;1958;MLPD
22.09.2013;3081;;Renner;Wolfgang Jürgen;1958;GRÜNE
22.09.2013;3082;;Rentzos;Andreas;1976;
22.09.2013;3083;;Resch;Andreas;1982;GRÜNE
22.09.2013;3084;;Ressdorf;Werner;1954;
22.09.2013;3085;;Reuter;Gerhard;1963;NPD
22.09.2013;3086;;Richert;Volker;1969;CDU
22.09.2013;3087;;Richling;Florian;1983;VERNUNFT
22.09.2013;3088;;Richter;Benjamin;1983;B
22.09.2013;3089;;Richter;Bernhard;1943;ÖDP
22.09.2013;3090;;Richter;Gordon;1974;NPD
22.09.2013;3091;;Richter;Heinz Gustav;1945;Bündnis21/RRP
22.09.2013;3092;;Richter;Karl;1962;NPD
22.09.2013;3093;;Richter;Klaus Siegfried;1952;DIE VIOLETTEN
22.09.2013;3094;;Richter;Mathias;1967;FDP
22.09.2013;3095;;Richter;Peter Rüdiger;1985;NPD
22.09.2013;3096;;Richter;Thomas;1969;FDP
22.09.2013;3097;;Richter;Tobias;1981;NPD
22.09.2013;3098;;Rickels;Karsta Luise;1986;SPD
22.09.2013;3099;Dr. ;Ridder De;Daniela;1962;SPD
22.09.2013;3100;;Riebsamen;Lothar;1957;CDU
22.09.2013;3101;;Riech;Berthold;1967;FREIE WÄHLER
22.09.2013;3102;;Rieckmann;Barbara Maria;1935;ÖDP
22.09.2013;3103;Dr. ;Ried;Alexander Franz;1982;CSU
22.09.2013;3104;;Riedel;Carmen;1971;AfD
22.09.2013;3105;;Riediger;Ulrich;1954;AfD
22.09.2013;3106;;Rief;Josef;1960;CDU
22.09.2013;3107;;Riefling;Ricarda;1983;NPD
22.09.2013;3108;;Rieger;Andreas Eberhard Alexander;1963;GRÜNE
22.09.2013;3109;;Rieger;Hans-Georg;1958;
22.09.2013;3110;;Riehl;Florian;1986;FREIE WÄHLER
22.09.2013;3111;;Riemann;Sergej;1986;AfD
22.09.2013;3112;;Riemenschneider;Jenny;1985;REP
22.09.2013;3113;;Riemer;Fabian;1978;AfD
22.09.2013;3114;;Riensch;Bernd;1965;PIRATEN
22.09.2013;3115;Dr. ;Ries;Jürgen;1969;FREIE WÄHLER
22.09.2013;3116;;Ries;Knut Erwin;1955;CSU
22.09.2013;3117;;Ries;Matthias;1969;NPD
22.09.2013;3118;Prof. Dr. ;Riesenhuber;Heinz;1935;CDU
22.09.2013;3119;;Rieß;Vanessa;1979;SPD
22.09.2013;3120;;Riester;Paula;1984;GRÜNE
22.09.2013;3121;;Rigl;Hans-Jürgen;1962;PIRATEN
22.09.2013;3122;;Rimbrecht;Walter;1952;SPD
22.09.2013;3123;;Rimkus;Andreas;1962;SPD
22.09.2013;3124;;Ringbeck;Alexander;1989;GRÜNE
22.09.2013;3125;;Ringer;Stefan;1956;SPD
22.09.2013;3126;;Rippert;Ulrich;1951;PSG
22.09.2013;3127;;Ripsam;Iris;1959;CDU
22.09.2013;3128;;Ristl;Rudolf Felix;1962;PIRATEN
22.09.2013;3129;Dr. ;Rittaler;Jan Benedykt;1959;AfD
22.09.2013;3130;;Ritter;Gabriele Marianne;1959;DIE LINKE
22.09.2013;3131;;Rittershaus;Susanne;1968;FDP
22.09.2013;3132;;Rix;Sönke;1975;SPD
22.09.2013;3133;Dr. ;Rochel;Hans Hermann Maria;1933;NPD
22.09.2013;3134;;Rochner;Wolfgang Walter;1941;NPD
22.09.2013;3135;;Rode;Sebastian;1986;SPD
22.09.2013;3136;;Rode-Bosse;Petra;1959;SPD
22.09.2013;3137;;Röbosch;Alois Johann;1958;REP
22.09.2013;3138;;Röckemann;Thomas;1965;AfD
22.09.2013;3139;Dr. ;Röder;Michael Klaus;1966;ÖDP
22.09.2013;3140;;Röder;Frank;1962;PIRATEN
